Client_ID,Applied,Approved
102215,3.0,2
124077,3.0,0
123033,0.0,0
100650,4.0,0
102999,1.0,1
114298,4.0,2
119184,3.0,3
101607,0.0,0
102042,1.0,0
115002,3.0,0
120486,0.0,0
123904,1.0,0
114454,2.0,2
111342,2.0,2
103284,1.0,0
122249,2.0,2
121775,2.0,0
115366,0.0,0
118918,1.0,1
107519,4.0,1
112560,2.0,2
103464,3.0,3
103100,1.0,1
123624,2.0,2
124348,0.0,0
124925,1.0,1
117277,2.0,2
103875,1.0,1
101047,0.0,0
107134,3.0,2
103924,4.0,0
117388,4.0,4
107105,1.0,1
104121,0.0,0
110757,4.0,1
112970,3.0,3
124910,0.0,0
117990,2.0,1
123240,3.0,3
104405,4.0,4
117544,2.0,1
110184,0.0,0
102105,0.0,0
107352,1.0,1
124903,4.0,2
117971,4.0,3
104987,1.0,1
111326,3.0,3
104359,4.0,2
123704,0.0,0
119124,1.0,1
122858,1.0,1
114118,4.0,4
108957,4.0,4
107085,2.0,0
111323,3.0,2
106259,4.0,0
123481,0.0,0
124419,1.0,1
122664,1.0,1
119336,0.0,0
111796,0.0,0
110443,4.0,2
104086,2.0,2
109017,3.0,3
107036,0.0,0
110455,1.0,0
100296,1.0,1
124876,3.0,3
124498,4.0,4
106977,3.0,0
111568,2.0,1
100812,3.0,3
115779,2.0,2
106054,1.0,1
101652,4.0,4
121780,4.0,4
117008,1.0,1
101981,1.0,1
118664,3.0,3
109911,3.0,3
112267,3.0,3
118486,4.0,1
109816,0.0,0
121825,2.0,2
114898,0.0,0
104248,0.0,0
109323,2.0,1
106766,1.0,1
118213,0.0,0
111442,0.0,0
108620,0.0,0
115839,3.0,0
122639,4.0,3
106335,1.0,1
112852,0.0,0
105756,2.0,2
109642,1.0,0
112187,3.0,0
112357,0.0,0
101905,4.0,3
122045,3.0,3
117127,2.0,2
101967,1.0,1
124705,0.0,0
103447,0.0,0
108463,0.0,0
121849,0.0,0
112980,0.0,0
123381,0.0,0
110344,1.0,1
114495,0.0,0
113840,1.0,1
108663,4.0,0
100477,0.0,0
123095,0.0,0
109064,3.0,1
110954,0.0,0
112424,3.0,3
121740,2.0,2
108339,3.0,3
107155,3.0,1
102967,3.0,0
101165,0.0,0
100575,2.0,2
123744,1.0,1
103077,2.0,2
124375,1.0,1
106887,4.0,1
111180,4.0,2
115486,0.0,0
123452,2.0,2
109463,4.0,2
108884,2.0,2
113474,4.0,4
113249,1.0,1
120396,1.0,1
111864,1.0,1
102109,3.0,2
117723,3.0,2
113932,4.0,0
108456,4.0,3
106948,2.0,0
111251,1.0,1
113950,1.0,0
124969,2.0,2
114548,4.0,2
108532,1.0,1
102552,1.0,1
105338,4.0,2
110434,3.0,2
109826,1.0,0
110746,2.0,2
105564,0.0,0
108886,1.0,1
122148,0.0,0
117439,4.0,4
105434,3.0,3
124388,3.0,2
116518,4.0,1
112626,0.0,0
123171,3.0,3
103166,2.0,2
104277,1.0,1
114201,1.0,1
108400,0.0,0
123669,3.0,2
107529,4.0,3
106647,1.0,1
110418,4.0,1
109400,4.0,3
123446,3.0,3
117648,2.0,2
118931,2.0,2
102510,1.0,1
102136,2.0,2
100204,0.0,0
105653,1.0,1
113769,3.0,3
100510,3.0,1
106656,1.0,1
111793,3.0,1
123851,3.0,0
109697,1.0,1
109160,3.0,0
118716,0.0,0
103882,4.0,1
114231,3.0,1
124016,0.0,0
117115,4.0,2
118423,2.0,2
105582,1.0,1
115161,2.0,0
101138,2.0,0
105287,3.0,1
101801,2.0,2
123831,1.0,1
104933,2.0,2
121273,3.0,2
112272,2.0,2
124972,2.0,2
107564,2.0,0
100842,4.0,1
121500,4.0,1
115012,1.0,1
112190,2.0,2
113947,3.0,3
112602,4.0,1
100201,0.0,0
117833,4.0,2
120280,4.0,0
111899,3.0,1
109430,0.0,0
120620,4.0,0
118055,1.0,1
118915,2.0,1
118750,1.0,1
121998,3.0,3
106997,0.0,0
119572,2.0,2
118177,3.0,2
112901,0.0,0
104020,2.0,0
124036,3.0,0
104905,0.0,0
119607,2.0,2
106732,1.0,1
104423,2.0,2
113245,2.0,2
104802,4.0,4
116538,0.0,0
106196,1.0,1
113945,3.0,3
102389,4.0,2
124940,3.0,0
119191,2.0,0
120950,2.0,0
112245,2.0,2
107528,1.0,1
120196,1.0,1
120851,4.0,4
103285,4.0,2
111704,2.0,2
110896,1.0,1
114540,0.0,0
113171,1.0,0
103612,0.0,0
119998,4.0,1
101107,3.0,3
105183,4.0,0
124117,3.0,3
117777,3.0,0
104650,3.0,2
112010,4.0,2
108669,3.0,1
111529,3.0,1
101856,2.0,0
100690,0.0,0
117820,0.0,0
102631,3.0,3
118279,3.0,1
113878,1.0,1
105869,2.0,0
115673,0.0,0
119466,2.0,2
114355,0.0,0
105847,3.0,3
109899,1.0,1
111238,1.0,1
114774,3.0,1
117702,4.0,3
100506,0.0,0
117377,1.0,1
111121,1.0,1
101361,3.0,3
108683,2.0,2
107992,2.0,1
111550,0.0,0
114524,3.0,1
113479,4.0,4
113210,1.0,1
120009,4.0,2
112835,0.0,0
100322,2.0,1
123434,1.0,1
102083,4.0,2
123705,0.0,0
109352,4.0,4
109479,1.0,1
115596,2.0,2
101577,4.0,2
108809,2.0,2
107844,0.0,0
101201,4.0,0
114419,1.0,1
116880,0.0,0
104641,1.0,1
122367,2.0,2
116255,4.0,2
117991,1.0,1
110139,4.0,0
102366,3.0,2
121132,4.0,3
101939,4.0,4
102660,2.0,2
116390,2.0,1
102985,3.0,3
106812,3.0,3
112637,0.0,0
112891,0.0,0
114921,1.0,1
107655,4.0,3
100737,0.0,0
112659,2.0,2
109798,0.0,0
116682,2.0,2
121047,1.0,1
103934,2.0,2
116520,0.0,0
120689,4.0,3
114859,1.0,1
106636,3.0,2
118196,3.0,1
112705,1.0,1
120345,2.0,2
104428,4.0,0
101011,2.0,1
107494,1.0,1
108593,0.0,0
123402,1.0,1
105147,3.0,1
105128,1.0,1
102636,0.0,0
110138,4.0,3
110044,4.0,3
118092,3.0,2
122954,3.0,3
120991,4.0,1
115769,2.0,1
111459,1.0,0
120069,0.0,0
102779,0.0,0
122359,0.0,0
103756,3.0,3
112711,4.0,2
111589,3.0,2
114211,4.0,3
124353,3.0,3
112055,4.0,2
106849,3.0,3
101329,1.0,0
121110,1.0,1
109540,1.0,1
112767,1.0,1
115289,4.0,3
124413,1.0,1
118380,4.0,0
103710,3.0,3
115210,3.0,3
113389,3.0,0
120467,0.0,0
114147,0.0,0
101243,2.0,2
121840,3.0,3
109285,3.0,3
123023,0.0,0
100468,4.0,4
120864,3.0,2
112813,4.0,3
118611,2.0,1
111970,1.0,1
107211,3.0,3
120713,2.0,2
112984,1.0,1
108637,2.0,0
103985,4.0,1
115043,3.0,2
109067,4.0,0
107944,0.0,0
115845,0.0,0
114966,4.0,0
105608,4.0,2
123673,0.0,0
113549,1.0,1
114870,4.0,1
118888,0.0,0
105787,0.0,0
124487,1.0,0
124397,3.0,0
112446,1.0,0
117257,0.0,0
117308,3.0,3
102899,1.0,0
109661,0.0,0
107026,2.0,0
108354,0.0,0
103133,0.0,0
101695,0.0,0
114312,3.0,3
101635,4.0,0
107094,3.0,3
124373,3.0,1
112094,2.0,0
119486,2.0,2
107666,0.0,0
103149,2.0,2
118900,2.0,1
124163,3.0,3
113029,4.0,2
124332,0.0,0
104901,4.0,1
102285,1.0,1
117795,4.0,0
120398,2.0,1
107454,4.0,0
118290,0.0,0
123539,0.0,0
101224,0.0,0
105301,1.0,1
117825,2.0,0
100494,1.0,1
106023,0.0,0
110988,4.0,1
124483,4.0,0
108430,0.0,0
100024,1.0,0
121182,1.0,0
117746,0.0,0
113437,4.0,4
115944,0.0,0
120268,3.0,2
112706,3.0,3
108212,3.0,3
113691,3.0,2
112663,4.0,3
120058,1.0,1
119351,3.0,3
116155,1.0,1
123542,0.0,0
108435,3.0,2
114829,4.0,1
122116,0.0,0
104007,2.0,2
119442,2.0,0
113446,2.0,2
105901,3.0,2
119141,1.0,1
114688,1.0,1
112936,3.0,3
121542,1.0,0
121720,4.0,3
102570,0.0,0
100305,0.0,0
119592,2.0,2
120891,4.0,0
109852,0.0,0
120691,2.0,2
117847,4.0,2
113597,2.0,2
107922,3.0,1
114879,1.0,1
102063,3.0,3
111299,0.0,0
102576,4.0,1
121431,2.0,2
100331,1.0,0
101822,0.0,0
107971,1.0,1
116082,4.0,4
112042,1.0,0
105095,4.0,1
111554,3.0,1
104868,1.0,1
102493,4.0,3
103949,3.0,1
120974,3.0,1
121990,1.0,1
119159,2.0,0
110650,3.0,3
106663,4.0,3
103454,2.0,0
104547,3.0,3
117861,4.0,2
121749,4.0,1
114340,4.0,2
113591,4.0,3
101277,1.0,1
114483,0.0,0
103461,4.0,2
113993,2.0,0
106782,3.0,0
116261,2.0,2
112286,3.0,1
113925,4.0,2
109471,0.0,0
112622,1.0,1
123667,0.0,0
115414,3.0,3
113025,2.0,0
105557,3.0,2
119796,3.0,3
107162,0.0,0
100697,1.0,0
122648,3.0,0
113228,2.0,2
108528,3.0,2
121159,4.0,0
114691,1.0,1
122626,3.0,2
115835,2.0,2
104355,4.0,0
104594,0.0,0
103566,4.0,2
113674,2.0,0
123407,0.0,0
109698,4.0,1
110903,4.0,1
100837,0.0,0
115600,0.0,0
117748,2.0,1
116175,4.0,3
118183,2.0,2
104776,0.0,0
114260,0.0,0
121089,2.0,1
118444,1.0,1
105743,0.0,0
120716,1.0,1
109835,4.0,4
101387,3.0,3
101692,1.0,1
116951,3.0,0
109253,2.0,1
118671,0.0,0
112757,2.0,1
112480,4.0,4
115417,3.0,3
122374,3.0,3
110586,4.0,1
121599,1.0,1
111146,0.0,0
123681,3.0,1
112837,2.0,2
118680,2.0,0
119182,3.0,3
105565,4.0,1
117331,0.0,0
100603,1.0,1
114952,1.0,1
123790,2.0,0
114165,0.0,0
118884,0.0,0
118083,1.0,1
110068,2.0,2
122306,1.0,0
100466,2.0,1
111132,2.0,1
102294,3.0,3
116230,1.0,0
103887,1.0,1
119084,0.0,0
102115,3.0,3
105332,4.0,1
118113,3.0,2
111979,3.0,2
117876,1.0,1
101772,0.0,0
109753,2.0,0
113520,1.0,0
112755,4.0,4
119889,2.0,0
106698,4.0,2
121787,3.0,3
104665,4.0,3
107741,2.0,2
107259,1.0,1
111064,4.0,3
117706,3.0,3
119057,4.0,2
107521,2.0,1
112860,4.0,0
102306,4.0,3
111412,1.0,0
119381,0.0,0
102954,2.0,2
106092,4.0,2
110725,0.0,0
111380,4.0,3
104273,3.0,2
103366,3.0,1
107286,2.0,2
106117,2.0,2
119298,4.0,2
110237,0.0,0
119955,1.0,1
109275,4.0,4
117330,4.0,2
115437,1.0,1
118892,2.0,2
122868,0.0,0
100235,0.0,0
113168,0.0,0
107897,1.0,1
112026,0.0,0
112960,2.0,1
121796,4.0,1
120108,1.0,0
108137,0.0,0
105200,0.0,0
103492,3.0,0
122411,0.0,0
104076,4.0,3
101510,0.0,0
104041,3.0,1
116256,1.0,1
114029,0.0,0
124300,3.0,1
118487,4.0,3
101307,3.0,3
113985,2.0,1
114385,3.0,1
104632,2.0,2
105688,2.0,2
121121,0.0,0
101760,3.0,3
107132,1.0,1
116379,4.0,4
120989,1.0,1
110272,1.0,1
117980,2.0,2
119380,0.0,0
105997,3.0,2
104986,2.0,0
119799,0.0,0
113742,2.0,0
122215,4.0,2
101756,1.0,1
110003,3.0,3
110533,4.0,1
102964,4.0,2
124022,4.0,2
100545,3.0,1
111115,3.0,3
117037,4.0,4
112131,3.0,0
110030,2.0,2
116991,2.0,1
107131,2.0,1
106447,3.0,2
102038,1.0,1
108700,2.0,0
100749,0.0,0
111702,2.0,1
103105,0.0,0
101309,0.0,0
122590,3.0,3
110593,4.0,1
120875,3.0,2
112121,2.0,2
118130,4.0,0
101305,2.0,2
105505,2.0,2
122673,3.0,2
115566,2.0,1
103636,2.0,2
111217,0.0,0
111413,0.0,0
100133,4.0,1
124125,0.0,0
118157,3.0,1
119154,3.0,3
101113,4.0,1
102676,3.0,2
109338,3.0,2
123061,2.0,1
111109,2.0,2
101490,2.0,1
117968,4.0,1
107067,4.0,2
112337,1.0,1
111993,3.0,0
112119,4.0,3
119482,0.0,0
124270,4.0,3
115492,1.0,1
124463,4.0,0
104008,0.0,0
101016,0.0,0
107743,1.0,1
111384,1.0,1
118783,1.0,0
102264,0.0,0
110481,2.0,1
114078,3.0,3
100680,3.0,3
110524,1.0,1
102638,2.0,2
114796,1.0,1
108338,3.0,1
104324,3.0,0
108610,4.0,4
112652,0.0,0
105701,3.0,0
110956,3.0,3
120937,0.0,0
109528,2.0,1
116863,3.0,1
100198,4.0,1
114277,1.0,0
121513,3.0,2
121764,0.0,0
106614,2.0,2
118324,4.0,0
120190,1.0,1
116835,0.0,0
106758,0.0,0
124582,0.0,0
111624,2.0,1
122713,1.0,1
108495,0.0,0
111590,1.0,1
121953,1.0,1
111084,0.0,0
124725,4.0,0
121667,1.0,0
103365,4.0,2
108829,1.0,1
102414,3.0,2
124877,3.0,3
120535,0.0,0
102089,4.0,4
117018,0.0,0
111925,0.0,0
116168,1.0,1
104195,0.0,0
105729,2.0,0
113999,0.0,0
113817,2.0,2
105695,1.0,1
104340,3.0,3
105746,1.0,1
103800,4.0,1
122853,2.0,2
123520,1.0,1
123726,4.0,3
123522,3.0,2
114776,2.0,2
107057,2.0,0
113154,2.0,2
118627,1.0,1
122970,0.0,0
110850,4.0,1
103582,3.0,3
105040,1.0,1
109950,4.0,0
114579,3.0,2
104329,3.0,3
100458,2.0,2
121644,4.0,3
111293,4.0,3
119048,3.0,2
111795,4.0,4
106375,3.0,3
109687,0.0,0
111800,0.0,0
115265,3.0,1
100406,3.0,2
119907,0.0,0
103003,1.0,1
110351,4.0,3
101356,4.0,3
115419,2.0,1
103203,3.0,0
118434,2.0,2
103381,4.0,3
101710,1.0,1
102291,1.0,1
113867,4.0,1
110628,4.0,2
108797,0.0,0
122996,4.0,3
119189,2.0,2
108954,3.0,2
119846,3.0,1
111108,4.0,3
103451,3.0,3
124146,2.0,2
111147,2.0,2
109940,4.0,3
100094,4.0,1
119900,0.0,0
104491,2.0,2
119303,2.0,1
109171,1.0,1
122024,2.0,2
113318,3.0,3
115462,1.0,1
108013,2.0,2
118872,0.0,0
105312,2.0,0
117853,3.0,2
102492,0.0,0
107396,4.0,3
113272,2.0,2
116199,0.0,0
122179,0.0,0
105357,4.0,0
123908,2.0,2
112507,0.0,0
116961,4.0,4
109654,4.0,2
105305,0.0,0
113852,0.0,0
106008,3.0,2
114545,2.0,2
105102,0.0,0
112824,1.0,1
114401,4.0,4
124834,2.0,0
111031,3.0,3
104998,4.0,3
119004,2.0,2
124708,1.0,1
123180,2.0,2
100823,0.0,0
114141,3.0,3
118787,2.0,2
120833,4.0,4
101191,0.0,0
121162,4.0,3
117431,1.0,0
113987,4.0,0
113515,2.0,2
117444,4.0,2
112374,0.0,0
110571,0.0,0
120317,4.0,2
112150,0.0,0
101455,3.0,0
101001,4.0,1
114598,4.0,0
100147,2.0,2
112830,2.0,2
122719,2.0,2
107122,3.0,0
100072,0.0,0
107812,2.0,2
122313,3.0,2
110968,1.0,1
115857,0.0,0
115391,2.0,2
119795,1.0,1
120684,3.0,1
107787,4.0,2
109320,3.0,1
121068,2.0,2
119274,2.0,2
112297,2.0,2
110888,0.0,0
105921,0.0,0
101779,2.0,1
119919,0.0,0
108049,2.0,2
122591,0.0,0
109250,2.0,1
120613,2.0,2
100992,3.0,1
113896,2.0,1
119386,3.0,3
117420,4.0,0
110367,2.0,2
109664,1.0,1
114390,1.0,1
121690,4.0,4
100878,1.0,0
117750,4.0,1
117599,0.0,0
119708,2.0,2
101747,1.0,1
106857,2.0,2
123411,3.0,3
108312,3.0,0
114711,4.0,2
107471,2.0,1
102033,3.0,0
116968,4.0,2
103296,1.0,0
119688,4.0,3
122508,0.0,0
113958,4.0,2
102833,1.0,1
103824,0.0,0
116658,3.0,0
109820,3.0,3
110439,0.0,0
118035,1.0,1
121000,2.0,0
118356,2.0,2
121598,3.0,1
108840,4.0,0
113933,0.0,0
123976,3.0,3
106179,0.0,0
123706,4.0,4
114474,0.0,0
111641,1.0,1
120552,3.0,3
123455,3.0,0
116979,4.0,3
111987,1.0,1
107075,3.0,2
106328,0.0,0
100345,4.0,0
122935,1.0,1
100914,1.0,1
101942,3.0,1
111649,1.0,1
123614,2.0,1
120388,0.0,0
116911,0.0,0
103246,0.0,0
100790,4.0,3
100748,2.0,2
104939,4.0,0
109972,3.0,3
119083,0.0,0
122001,4.0,4
113114,0.0,0
114929,4.0,2
113149,4.0,3
122360,1.0,1
118513,4.0,2
117510,1.0,1
113101,1.0,1
115774,4.0,2
112221,2.0,2
105871,4.0,3
122922,0.0,0
111611,4.0,1
102007,2.0,2
118919,1.0,1
107620,0.0,0
111483,2.0,2
120007,4.0,3
108487,0.0,0
109401,4.0,2
102075,3.0,1
113094,0.0,0
110580,2.0,0
104143,4.0,1
100307,2.0,1
101684,4.0,4
117322,1.0,1
112680,2.0,2
109388,3.0,0
114341,1.0,0
112338,4.0,3
107403,3.0,3
105039,3.0,0
114604,1.0,1
117275,0.0,0
107161,4.0,0
104648,1.0,0
121897,2.0,0
101126,2.0,1
121547,1.0,0
118395,1.0,1
120564,4.0,4
116799,4.0,3
124027,1.0,0
123906,4.0,1
123603,1.0,1
119223,4.0,2
113138,3.0,0
112020,3.0,1
124815,1.0,1
117855,1.0,1
117055,0.0,0
101621,3.0,1
124533,4.0,1
104019,2.0,2
116259,3.0,1
123938,2.0,0
102939,4.0,2
102514,3.0,2
119236,4.0,3
112469,2.0,0
102202,1.0,1
108033,1.0,1
107318,0.0,0
124064,0.0,0
119806,3.0,3
111249,1.0,0
111784,1.0,0
107520,2.0,1
104928,4.0,3
113563,3.0,0
123999,0.0,0
115775,4.0,0
123332,4.0,3
110363,3.0,1
109105,1.0,1
111402,3.0,2
109106,4.0,1
107446,1.0,1
107892,4.0,3
118950,3.0,0
110250,1.0,1
118123,3.0,3
118216,3.0,3
118746,3.0,0
112867,0.0,0
122048,2.0,0
100576,0.0,0
121735,0.0,0
116039,4.0,2
105344,3.0,2
104962,4.0,2
109327,4.0,2
105496,0.0,0
112197,1.0,0
100550,4.0,0
107021,2.0,2
104151,1.0,1
108136,0.0,0
100247,1.0,1
110831,2.0,2
116596,3.0,3
113748,0.0,0
124993,3.0,3
122572,2.0,0
110680,3.0,0
116940,3.0,1
109854,2.0,2
122298,3.0,2
111694,2.0,2
107156,4.0,0
100404,3.0,3
105268,2.0,2
112098,2.0,0
103269,0.0,0
102405,4.0,1
102137,4.0,3
123903,2.0,1
106167,4.0,3
122269,0.0,0
118670,0.0,0
116779,4.0,4
105838,3.0,3
105116,0.0,0
101460,1.0,1
104068,3.0,3
108027,2.0,0
120688,1.0,1
107676,0.0,0
100277,1.0,1
122789,3.0,2
101758,4.0,4
116506,4.0,0
109039,0.0,0
118037,2.0,2
120124,0.0,0
117883,2.0,0
108094,3.0,1
112533,1.0,1
116922,4.0,4
109707,0.0,0
110856,0.0,0
105119,0.0,0
114380,2.0,2
117976,1.0,1
107875,4.0,0
113188,2.0,1
113165,1.0,0
106878,2.0,1
124220,2.0,0
111436,4.0,2
105905,2.0,2
101432,2.0,2
112180,3.0,3
117350,4.0,2
110744,4.0,1
106667,2.0,2
122561,0.0,0
123337,3.0,1
124768,4.0,3
123355,0.0,0
104169,0.0,0
115216,2.0,2
113220,3.0,2
111176,0.0,0
113455,4.0,0
122689,3.0,3
117058,0.0,0
123828,3.0,3
106853,1.0,1
124983,3.0,2
112177,1.0,1
119033,0.0,0
115497,3.0,2
110241,1.0,1
113849,0.0,0
106366,2.0,1
102472,1.0,0
100392,4.0,4
115111,3.0,2
106149,1.0,1
118219,0.0,0
113707,1.0,0
121526,2.0,0
108165,1.0,1
118774,4.0,1
102801,1.0,0
100946,2.0,2
118350,3.0,2
118855,4.0,3
113078,1.0,1
123334,0.0,0
113207,0.0,0
114590,3.0,2
122782,3.0,3
104805,2.0,0
111266,1.0,0
117563,4.0,2
121727,3.0,0
124588,0.0,0
101188,1.0,1
119000,0.0,0
103029,4.0,1
101004,1.0,0
117035,2.0,2
107166,1.0,1
101147,1.0,1
115162,1.0,0
124893,0.0,0
110456,1.0,1
112362,3.0,1
101041,4.0,0
119094,2.0,2
123926,2.0,0
105010,1.0,1
120363,2.0,2
120153,0.0,0
113425,2.0,2
117780,0.0,0
109413,0.0,0
105919,0.0,0
122729,1.0,0
109427,4.0,2
104196,3.0,3
104132,3.0,3
124580,2.0,0
118102,2.0,0
106924,3.0,3
115589,0.0,0
102739,4.0,4
115075,2.0,1
104328,0.0,0
107773,1.0,1
100005,3.0,3
114366,4.0,2
113824,2.0,1
115987,3.0,0
119845,4.0,3
120593,0.0,0
104707,1.0,1
108964,0.0,0
103522,2.0,2
120256,2.0,2
116152,2.0,2
119521,0.0,0
121056,1.0,1
102815,4.0,3
122154,0.0,0
110448,1.0,1
119921,1.0,1
105435,0.0,0
111497,4.0,1
103473,4.0,0
101228,0.0,0
108938,4.0,2
105047,0.0,0
105257,4.0,3
112166,4.0,4
107976,2.0,1
114643,,0
109006,3.0,3
120536,2.0,0
117925,0.0,0
122543,2.0,0
113562,4.0,0
106450,0.0,0
123048,0.0,0
123206,2.0,2
122512,2.0,0
101436,3.0,3
121292,2.0,2
104011,2.0,1
119664,4.0,3
122551,0.0,0
102454,1.0,1
117074,1.0,1
114949,4.0,1
110718,0.0,0
119666,1.0,1
117351,4.0,2
114475,0.0,0
114301,1.0,1
105706,3.0,0
122460,1.0,1
120710,0.0,0
103593,4.0,0
105714,4.0,1
121256,0.0,0
104300,1.0,1
123625,0.0,0
106344,0.0,0
117552,1.0,1
119839,4.0,0
112232,0.0,0
117162,4.0,2
114168,2.0,2
113035,3.0,3
110938,4.0,4
117712,4.0,2
101274,0.0,0
104004,0.0,0
104838,1.0,1
106786,2.0,0
108570,1.0,1
100771,0.0,0
104385,3.0,0
119305,3.0,3
117265,0.0,0
119549,0.0,0
121663,1.0,1
121830,4.0,3
106059,4.0,3
106581,2.0,0
118497,1.0,1
116074,1.0,0
109139,3.0,3
122995,4.0,0
113284,2.0,1
101318,4.0,0
120849,4.0,2
124435,4.0,4
111883,1.0,1
115516,0.0,0
119742,2.0,0
102235,0.0,0
113068,0.0,0
118967,4.0,2
115533,2.0,2
121841,1.0,1
116437,2.0,1
100382,1.0,1
119079,0.0,0
113729,2.0,2
110671,3.0,3
117445,1.0,1
116126,4.0,1
121615,2.0,2
116534,0.0,0
117708,0.0,0
120578,2.0,2
107206,4.0,2
115625,3.0,3
118582,3.0,2
117204,1.0,1
113368,1.0,1
110424,1.0,1
116272,0.0,0
100380,0.0,0
119286,4.0,1
118932,3.0,3
108625,2.0,0
102387,2.0,2
101825,0.0,0
116971,4.0,3
107952,0.0,0
116559,3.0,0
119105,4.0,2
124222,1.0,1
112414,1.0,1
120302,3.0,0
109616,2.0,0
123236,0.0,0
102932,2.0,2
101865,0.0,0
109484,4.0,4
124458,0.0,0
108408,0.0,0
100722,3.0,0
114628,0.0,0
116458,0.0,0
123427,3.0,1
109622,0.0,0
119994,3.0,1
107924,1.0,1
107838,2.0,2
117959,4.0,1
109245,4.0,3
123951,4.0,3
100936,2.0,2
123959,0.0,0
101078,0.0,0
102490,1.0,1
124299,3.0,3
121122,0.0,0
114882,4.0,2
104789,2.0,1
116521,3.0,0
122251,1.0,1
116919,1.0,0
114018,0.0,0
123080,3.0,3
109045,2.0,2
123878,1.0,1
111214,4.0,2
110371,2.0,2
100112,4.0,3
112091,4.0,0
110675,2.0,2
111460,1.0,1
116531,0.0,0
115227,2.0,1
115546,2.0,2
119575,2.0,1
104001,1.0,0
120088,4.0,3
106056,2.0,2
109771,2.0,1
116223,2.0,2
105720,0.0,0
119641,0.0,0
107786,3.0,3
112614,2.0,1
123917,0.0,0
111421,4.0,0
102755,2.0,2
112716,1.0,1
123583,3.0,3
102982,0.0,0
102907,1.0,1
119983,1.0,1
121030,3.0,3
113606,4.0,2
123739,3.0,1
109712,3.0,2
120357,4.0,2
105680,2.0,2
118704,0.0,0
108090,1.0,1
102205,0.0,0
107284,0.0,0
121239,2.0,2
101605,3.0,0
124666,1.0,1
103317,2.0,2
110053,0.0,0
102555,0.0,0
103182,1.0,1
124906,3.0,2
114742,0.0,0
119479,4.0,2
119686,4.0,4
102864,2.0,1
110804,1.0,0
113302,1.0,1
116285,2.0,1
104577,4.0,2
123004,0.0,0
118007,4.0,4
124262,0.0,0
112155,0.0,0
117311,3.0,3
104065,4.0,4
101057,2.0,2
100799,1.0,1
103961,2.0,0
107013,0.0,0
122852,0.0,0
118702,3.0,0
100492,4.0,1
106560,4.0,1
109794,1.0,1
105011,1.0,1
110572,3.0,3
106191,1.0,1
102035,3.0,0
100735,2.0,2
111758,0.0,0
115721,2.0,2
110191,3.0,3
102716,3.0,1
120131,1.0,1
122599,3.0,3
119450,4.0,3
110106,3.0,3
119115,1.0,1
117577,2.0,1
114269,0.0,0
122854,3.0,3
117689,3.0,3
104072,4.0,0
119285,1.0,0
111673,3.0,2
109418,2.0,1
118951,3.0,3
103256,1.0,1
112570,1.0,0
110625,3.0,2
106726,3.0,2
110653,3.0,3
117567,3.0,2
110750,1.0,1
107955,1.0,1
107596,4.0,0
122814,3.0,1
108590,4.0,3
112827,4.0,4
113264,0.0,0
123001,4.0,3
109864,0.0,0
105628,2.0,2
100213,1.0,1
120057,2.0,2
110667,3.0,3
112505,1.0,0
115246,1.0,1
114218,3.0,2
105184,4.0,2
105087,3.0,3
103668,1.0,1
124157,2.0,1
101104,0.0,0
113285,4.0,3
105411,2.0,1
102032,2.0,0
100957,0.0,0
102795,3.0,0
103486,3.0,2
104826,2.0,2
105815,1.0,1
105669,4.0,1
101530,3.0,3
124215,1.0,1
107634,4.0,0
101171,3.0,3
106100,0.0,0
101386,3.0,0
124840,3.0,0
120322,0.0,0
117865,0.0,0
123480,0.0,0
118237,1.0,1
104180,0.0,0
119652,3.0,2
112080,0.0,0
109684,2.0,0
114416,0.0,0
117714,0.0,0
120295,4.0,4
123778,2.0,0
117473,3.0,0
116015,4.0,0
117276,3.0,1
109204,1.0,1
122833,2.0,2
107200,4.0,0
109254,3.0,0
112215,2.0,2
109777,3.0,3
113416,2.0,2
118775,0.0,0
107025,1.0,0
117593,0.0,0
122414,4.0,4
121441,4.0,3
104975,0.0,0
120839,1.0,1
114720,4.0,4
120079,4.0,2
104049,3.0,3
104546,2.0,2
109181,2.0,0
112924,0.0,0
110758,1.0,1
105873,1.0,1
105584,0.0,0
114818,2.0,2
124944,4.0,0
113353,2.0,0
112179,4.0,1
112108,3.0,1
123812,3.0,3
121131,4.0,2
121147,0.0,0
119147,4.0,0
106787,2.0,2
116656,1.0,1
103107,4.0,3
110121,0.0,0
109059,3.0,2
116249,1.0,0
124973,3.0,1
103157,4.0,0
121002,3.0,0
108253,2.0,2
105791,4.0,2
120757,1.0,1
105713,3.0,3
102649,3.0,2
105358,3.0,2
123671,0.0,0
115325,3.0,0
116949,2.0,2
102297,2.0,2
114325,2.0,2
121214,3.0,3
120499,0.0,0
117025,4.0,4
106679,2.0,2
120466,4.0,2
119610,2.0,2
123834,1.0,1
122588,3.0,2
118202,2.0,0
109439,2.0,1
110110,0.0,0
111029,1.0,0
108541,0.0,0
120736,0.0,0
123282,0.0,0
119803,1.0,1
120439,2.0,2
121158,1.0,1
103144,0.0,0
112360,0.0,0
115244,2.0,2
123097,3.0,3
107540,2.0,1
111830,1.0,1
101381,2.0,2
119218,2.0,2
123290,3.0,0
101784,4.0,2
103726,1.0,1
118587,2.0,1
123958,3.0,3
121748,2.0,2
118070,2.0,2
106186,4.0,3
